#Number,Rarity Rank,Rarity Percent
125,2555,0.00000777259672404423%
4476,2556,0.00000777453191575413%
5002,2557,0.00000777617689094531%
631,2558,0.00000777753464559940%
2149,2559,0.00000778188259819248%
163,2560,0.00000778304127431854%
268,2561,0.00000778816440881047%
2810,2562,0.00000779042737749284%
1578,2563,0.00000780482051162170%
3725,2564,0.00000780689239811001%
4155,2565,0.00000780848552005704%
3371,2566,0.00000781585851329050%
4276,2567,0.00000781874789998222%
78,2568,0.00000782525490750208%
1050,2569,0.00000782954638617786%
4046,2570,0.00000783010753489852%
1386,2571,0.00000783080664041250%
487,2572,0.00000783553245904733%
4492,2573,0.00000783572436477850%
2390,2574,0.00000783617127449700%
4873,2575,0.00000783637593246328%
3470,2576,0.00000783672916230153%
594,2577,0.00000783830922841855%
4814,2578,0.00000784215085902192%
3825,2579,0.00000784479705927783%
381,2580,0.00000785608713769893%
3642,2581,0.00000786107922873391%
1241,2582,0.00000786222793989903%
2578,2583,0.00000786970221973094%
2026,2584,0.00000787426868353780%
4772,2585,0.00000787603840775379%
2428,2586,0.00000788113356726239%
4769,2587,0.00000788168630615777%
4125,2588,0.00000788233193505178%
2862,2589,0.00000789251495347337%
2379,2590,0.00000789553285883105%
1752,2591,0.00000789657282376692%
4581,2592,0.00000789778950826189%
4720,2593,0.00000789877290061137%
558,2594,0.00000789953776412762%
342,2595,0.00000790224412421108%
2652,2596,0.00000790855896664927%
3012,2597,0.00000791782722920064%
1280,2598,0.00000792204066461181%
3163,2599,0.00000792634852500891%
4508,2600,0.00000793282051652744%
2158,2601,0.00000793639311435363%
3885,2602,0.00000794527240637092%
798,2603,0.00000794777838781960%
4578,2604,0.00000794802411097305%
2493,2605,0.00000795610257728886%
2233,2606,0.00000795889345163831%
4770,2607,0.00000796161937794064%
4612,2608,0.00000797056546808990%
1191,2609,0.00000797091115082726%
2923,2610,0.00000797604238773836%
3631,2611,0.00000797946272092078%
4503,2612,0.00000798270942906266%
1477,2613,0.00000798489747434791%
4932,2614,0.00000798693057058992%
3887,2615,0.00000798820295423625%
3158,2616,0.00000798918855166455%
3702,2617,0.00000799100575637490%
1016,2618,0.00000799205230272300%
1986,2619,0.00000799263829478299%
3799,2620,0.00000799557437446724%
4403,2621,0.00000800103840385388%
4253,2622,0.00000800218155230634%
2201,2623,0.00000800318129918519%
2202,2624,0.00000800683187391283%
1642,2625,0.00000801304089237714%
2119,2626,0.00000801501510825921%
224,2627,0.00000801502387748326%
2490,2628,0.00000802101654569285%
1506,2629,0.00000802139251385368%
278,2630,0.00000802440913498561%
2726,2631,0.00000802620230110262%
1945,2632,0.00000803458847606338%
1693,2633,0.00000803644089478116%
4805,2634,0.00000804076829231363%
2305,2635,0.00000804102262192988%
1716,2636,0.00000804678522093847%
4471,2637,0.00000804786236168478%
4635,2638,0.00000805009559736792%
958,2639,0.00000805775030329312%
2419,2640,0.00000806260812829440%
957,2641,0.00000806421504415456%
4450,2642,0.00000806657283422824%
1192,2643,0.00000807495514519183%
341,2644,0.00000807831577316138%
4467,2645,0.00000807951864522310%
1042,2646,0.00000809103355938149%
4975,2647,0.00000809297320763309%
388,2648,0.00000809940439566839%
3795,2649,0.00000809995632576756%
600,2650,0.00000811270821841198%
4177,2651,0.00000812205986103782%
2289,2652,0.00000812931344966643%
605,2653,0.00000813140062644726%
448,2654,0.00000813660915346581%
3170,2655,0.00000813891518594582%
1721,2656,0.00000814043394773243%
3798,2657,0.00000814869681703068%
3081,2658,0.00000814886190173405%
4058,2659,0.00000815873254496582%
2755,2660,0.00000816711506976595%
904,2661,0.00000816882057903281%
2786,2662,0.00000817558133054022%
244,2663,0.00000817609861917729%
2204,2664,0.00000817876577475462%
4252,2665,0.00000817909139130668%
3664,2666,0.00000817959920030696%
2561,2667,0.00000818247072400308%
4596,2668,0.00000818364211182715%
2894,2669,0.00000818554588621609%
919,2670,0.00000818705203239685%
374,2671,0.00000818788644602141%
72,2672,0.00000818898438459960%
3801,2673,0.00000819179429443122%
4841,2674,0.00000820001482773234%
1341,2675,0.00000820407433093937%
2621,2676,0.00000820643601145802%
2185,2677,0.00000821067475125906%
3265,2678,0.00000821294922096138%
1268,2679,0.00000821459640901641%
4684,2680,0.00000821913398175444%
3246,2681,0.00000822086410894312%
683,2682,0.00000822653672192393%
4105,2683,0.00000824220265738978%
1167,2684,0.00000825038189323562%
3070,2685,0.00000826387283958707%
4725,2686,0.00000827129031444436%
2075,2687,0.00000827867258065257%
4334,2688,0.00000827914310067087%
4856,2689,0.00000828482099067030%
1308,2690,0.00000829084091253177%
3600,2691,0.00000829281337912957%
2762,2692,0.00000829339664993340%
2442,2693,0.00000829690209806308%
2678,2694,0.00000830661552081952%
453,2695,0.00000830788894415429%
2380,2696,0.00000831591184145448%
4673,2697,0.00000832140790255393%
3909,2698,0.00000832302030023483%
4210,2699,0.00000832788970841912%
1224,2700,0.00000833680763565468%
1957,2701,0.00000834331285020512%
2413,2702,0.00000834630861855008%
2542,2703,0.00000835300209792666%
4408,2704,0.00000835813990882364%
3966,2705,0.00000836900694756377%
4257,2706,0.00000837104289646657%
897,2707,0.00000837825706949919%
361,2708,0.00000838560329328532%
993,2709,0.00000838952405434455%
2445,2710,0.00000839371614050481%
281,2711,0.00000840049546959947%
3595,2712,0.00000841515667257728%
4628,2713,0.00000841926518783498%
4859,2714,0.00000842110641706958%
1038,2715,0.00000842520692224919%
4663,2716,0.00000842752259119867%
150,2717,0.00000843095120165450%
4638,2718,0.00000843566408364241%
2011,2719,0.00000843879257252089%
4191,2720,0.00000845854111752914%
2342,2721,0.00000846453750769748%
4386,2722,0.00000847236548338890%
3635,2723,0.00000847384342649248%
4459,2724,0.00000848102616219310%
4546,2725,0.00000848540012755823%
2623,2726,0.00000849305126040906%
231,2727,0.00000849911082858244%
4643,2728,0.00000850619211627158%
5008,2729,0.00000851837166528038%
3751,2730,0.00000852281801948365%
2748,2731,0.00000852805614822749%
1265,2732,0.00000853055163461794%
4193,2733,0.00000853267828671918%
3318,2734,0.00000853419279394289%
3994,2735,0.00000853748566224442%
3935,2736,0.00000854375620336673%
2851,2737,0.00000854474949407142%
3802,2738,0.00000854496009154530%
4832,2739,0.00000854523801417222%
4922,2740,0.00000854587956952222%
1819,2741,0.00000854663655132380%
3527,2742,0.00000855870166010213%
2126,2743,0.00000855897583067893%
4943,2744,0.00000856687308618194%
4529,2745,0.00000856933041581888%
1553,2746,0.00000857140436857775%
1113,2747,0.00000857742381194580%
947,2748,0.00000858196155937148%
484,2749,0.00000858201606960468%
32,2750,0.00000858462440544948%
4981,2751,0.00000858877476159046%
283,2752,0.00000859281705664618%
2184,2753,0.00000860083553973084%
2253,2754,0.00000860546870446407%
4081,2755,0.00000861138984666673%
14,2756,0.00000861875243263966%
43,2757,0.00000861903944770219%
3895,2758,0.00000862300747090733%
2134,2759,0.00000862524210484095%
2491,2760,0.00000863139536561725%
1760,2761,0.00000863272901168340%
397,2762,0.00000863341553669001%
4571,2763,0.00000864606659592787%
313,2764,0.00000865456506937348%
308,2765,0.00000865676008555210%
2316,2766,0.00000867207087101824%
1300,2767,0.00000867512652572635%
3809,2768,0.00000868353900857005%
4719,2769,0.00000868864249706145%
347,2770,0.00000870072674563134%
5007,2771,0.00000870901230542930%
2595,2772,0.00000872190317222567%
2033,2773,0.00000872696671530095%
3487,2774,0.00000872891967542626%
3999,2775,0.00000872969378852196%
1117,2776,0.00000876381039937569%
2433,2777,0.00000876804090377770%
2568,2778,0.00000876849517518463%
737,2779,0.00000877010369189122%
944,2780,0.00000877076810760880%
795,2781,0.00000877242950085425%
2739,2782,0.00000878493305295300%
1950,2783,0.00000878674019181319%
671,2784,0.00000879831486893664%
910,2785,0.00000880522223559383%
4200,2786,0.00000881108769823346%
2665,2787,0.00000881115774259121%
2630,2788,0.00000881487915126459%
2982,2789,0.00000881622931086591%
2209,2790,0.00000882435787563040%
1711,2791,0.00000883641115895487%
4704,2792,0.00000884212864577057%
1949,2793,0.00000884252285212271%
365,2794,0.00000885334953596105%
4885,2795,0.00000886254948277650%
1978,2796,0.00000886267481292925%
3056,2797,0.00000887097931581579%
2178,2798,0.00000887496657013319%
2218,2799,0.00000887511973007009%
787,2800,0.00000887946774098348%
2118,2801,0.00000888218314638090%
2973,2802,0.00000888357862128839%
4282,2803,0.00000888655623156771%
784,2804,0.00000889465375867717%
1877,2805,0.00000890807881919259%
4517,2806,0.00000891886906692508%
3978,2807,0.00000892655448125636%
2161,2808,0.00000892784369658312%
1981,2809,0.00000894771393694869%
462,2810,0.00000895256530976496%
1342,2811,0.00000896209120186770%
1083,2812,0.00000897289619389887%
2784,2813,0.00000897456188390977%
767,2814,0.00000897792477416309%
4441,2815,0.00000897854568489553%
1802,2816,0.00000900425681729529%
2077,2817,0.00000900475765488974%
3827,2818,0.00000901457661356145%
1567,2819,0.00000901492819333251%
24,2820,0.00000901551045417253%
1527,2821,0.00000901664837473075%
4054,2822,0.00000901874997608987%
551,2823,0.00000903187384123760%
2576,2824,0.00000903412090475950%
865,2825,0.00000904670783755911%
2060,2826,0.00000904905257032193%
1118,2827,0.00000906468242393679%
4822,2828,0.00000907307067853324%
831,2829,0.00000908630981096072%
2740,2830,0.00000908902664049851%
3737,2831,0.00000909423785374235%
158,2832,0.00000909490734014832%
1531,2833,0.00000909767491119002%
3781,2834,0.00000909893847367011%
1285,2835,0.00000910273833005076%
1202,2836,0.00000910435561407769%
2955,2837,0.00000910661928265969%
1756,2838,0.00000911658040890186%
290,2839,0.00000912120875942137%
247,2840,0.00000912530417879741%
2796,2841,0.00000912988680578176%
4480,2842,0.00000913102768782059%
1842,2843,0.00000913998535338096%
1250,2844,0.00000914021768139250%
1432,2845,0.00000915259441139565%
4400,2846,0.00000915512567597132%
3349,2847,0.00000915941376627972%
1372,2848,0.00000916042878220354%
165,2849,0.00000917050760590996%
2669,2850,0.00000918497881361780%
3074,2851,0.00000918980671361554%
1869,2852,0.00000919045310930387%
4785,2853,0.00000919333664448956%
3972,2854,0.00000920411662064873%
2960,2855,0.00000920477539915114%
1679,2856,0.00000921256740797025%
2440,2857,0.00000921593170165710%
2248,2858,0.00000922763325065620%
3376,2859,0.00000922769124006111%
3454,2860,0.00000922982976028955%
176,2861,0.00000923762719440445%
4752,2862,0.00000923931919899697%
4413,2863,0.00000923981079038387%
1681,2864,0.00000924391291757442%
972,2865,0.00000925281813666459%
2704,2866,0.00000926400235915203%
223,2867,0.00000927360760963315%
2191,2868,0.00000928246569079209%
3049,2869,0.00000928504798294082%
3403,2870,0.00000928552729937365%
4297,2871,0.00000928791952068134%
4514,2872,0.00000928933551868728%
2300,2873,0.00000930109915554854%
4014,2874,0.00000930723932707985%
2500,2875,0.00000932397668249263%
1442,2876,0.00000933015435773441%
96,2877,0.00000933271558058434%
1402,2878,0.00000933475701836379%
3981,2879,0.00000933587847769073%
809,2880,0.00000933956768709662%
1488,2881,0.00000934806252577835%
938,2882,0.00000935929442726721%
4744,2883,0.00000936093555177683%
4501,2884,0.00000936375391050980%
2661,2885,0.00000936537597561653%
77,2886,0.00000936848585219684%
2373,2887,0.00000937206363333387%
833,2888,0.00000937271325766187%
3796,2889,0.00000937622805676808%
2706,2890,0.00000938273703093141%
829,2891,0.00000938746141239224%
1320,2892,0.00000938917538802807%
4557,2893,0.00000939940566817925%
4349,2894,0.00000940312020932009%
1791,2895,0.00000940322548362809%
3766,2896,0.00000940327046409003%
4234,2897,0.00000940800832446872%
193,2898,0.00000941058285264560%
2841,2899,0.00000941245093609284%
612,2900,0.00000941259203165271%
724,2901,0.00000941753464683441%
2367,2902,0.00000942512092787682%
1823,2903,0.00000942756185495722%
4923,2904,0.00000942777580459447%
2283,2905,0.00000942813307993319%
405,2906,0.00000942846942752697%
1853,2907,0.00000943464080937902%
1788,2908,0.00000943706990064494%
3963,2909,0.00000944062431218074%
2301,2910,0.00000945040658615892%
2687,2911,0.00000945876201244228%
2108,2912,0.00000946069800748397%
3769,2913,0.00000946094852340798%
140,2914,0.00000946888799824835%
3587,2915,0.00000947147257971698%
3136,2916,0.00000947315047058740%
4388,2917,0.00000947613538992016%
1983,2918,0.00000947665676413708%
66,2919,0.00000948752152290800%
3485,2920,0.00000950565514242274%
1098,2921,0.00000950926220831618%
4185,2922,0.00000950926220831618%
1155,2923,0.00000952268029715326%
3575,2924,0.00000952287105003146%
999,2925,0.00000953410069268635%
4759,2926,0.00000953452222208669%
4946,2927,0.00000955577573030591%
2699,2928,0.00000955802275724596%
1394,2929,0.00000955846247971439%
3732,2930,0.00000956116521014471%
4580,2931,0.00000956164969482994%
2994,2932,0.00000957702656991499%
931,2933,0.00000957982128333793%
1855,2934,0.00000957993917664173%
2279,2935,0.00000958177840804889%
3134,2936,0.00000958630332320556%
4696,2937,0.00000960009488622943%
3717,2938,0.00000960226285501329%
2183,2939,0.00000960438386214289%
965,2940,0.00000960616248549768%
4395,2941,0.00000961611741496858%
4266,2942,0.00000962671495058943%
2243,2943,0.00000964661520649550%
1299,2944,0.00000965727632553392%
2009,2945,0.00000966002191423361%
481,2946,0.00000966134615400705%
284,2947,0.00000966386007786525%
392,2948,0.00000966837774158072%
1415,2949,0.00000967509191836854%
4570,2950,0.00000968567769309523%
296,2951,0.00000968849067008423%
3590,2952,0.00000969277306154781%
206,2953,0.00000970008681920487%
4913,2954,0.00000970625513696405%
71,2955,0.00000971153290215815%
3668,2956,0.00000971521690840478%
3176,2957,0.00000971775714718798%
1460,2958,0.00000972382431893769%
1229,2959,0.00000972705289914899%
4625,2960,0.00000973315766615417%
4767,2961,0.00000974063232358737%
1242,2962,0.00000975546768936252%
4326,2963,0.00000975745987281701%
3406,2964,0.00000976095911847368%
3364,2965,0.00000976607047019353%
3432,2966,0.00000976869760101932%
3703,2967,0.00000977112361002278%
1987,2968,0.00000977829364172676%
4828,2969,0.00000978746781743424%
4258,2970,0.00000978860319635841%
1108,2971,0.00000978918646934127%
1647,2972,0.00000979851391049226%
2434,2973,0.00000980238343158910%
1056,2974,0.00000980507516763670%
4198,2975,0.00000980591915731580%
1836,2976,0.00000980759437210324%
2165,2977,0.00000981002357527560%
4544,2978,0.00000981867506965832%
3834,2979,0.00000982454176501932%
4988,2980,0.00000983419019155998%
3586,2981,0.00000984260404280860%
4016,2982,0.00000984680904090992%
3310,2983,0.00000985023166606296%
4847,2984,0.00000985263118418407%
404,2985,0.00000986239425103084%
1632,2986,0.00000986373547278291%
4277,2987,0.00000987720803734995%
3791,2988,0.00000988134681615430%
1913,2989,0.00000989180991251777%
4292,2990,0.00000990233414616124%
901,2991,0.00000990936229693342%
4011,2992,0.00000992215081501983%
46,2993,0.00000993170213714114%
2589,2994,0.00000994647195778358%
522,2995,0.00000995098730181880%
622,2996,0.00000995587065672367%
409,2997,0.00000996156005737292%
2789,2998,0.00000997309562596075%
5000,2999,0.00000997858900531396%
3680,3000,0.00000998749181962344%
2511,3001,0.00000999889236879686%
73,3002,0.00001000012739842183%
1163,3003,0.00001000853047262615%
4166,3004,0.00001000903608841613%
1373,3005,0.00001001112094516342%
2563,3006,0.00001001911682487473%
3780,3007,0.00001002429307369690%
3023,3008,0.00001002985588977567%
3617,3009,0.00001003397330181392%
810,3010,0.00001003472903816307%
2080,3011,0.00001003747243667318%
1027,3012,0.00001003957149772522%
4862,3013,0.00001004418896228535%
814,3014,0.00001004875174097953%
4616,3015,0.00001005294084285031%
3043,3016,0.00001005557391771622%
1085,3017,0.00001006200962197198%
4066,3018,0.00001006263177242977%
2985,3019,0.00001006390540864891%
1631,3020,0.00001006719842042143%
1674,3021,0.00001008681686355859%
4293,3022,0.00001009097932965685%
1646,3023,0.00001010474126735520%
4604,3024,0.00001012571340313823%
218,3025,0.00001013873120642511%
2232,3026,0.00001014257850269134%
2228,3027,0.00001014566334457807%
3191,3028,0.00001014771121659705%
323,3029,0.00001016601958563874%
3876,3030,0.00001017144029730440%
2452,3031,0.00001017270977989060%
4907,3032,0.00001017817479406200%
3507,3033,0.00001018083642105699%
1156,3034,0.00001018108392677639%
507,3035,0.00001018692612779277%
3976,3036,0.00001019339221495032%
3115,3037,0.00001019651207377756%
306,3038,0.00001019684679903815%
4954,3039,0.00001020001071830288%
160,3040,0.00001021294606760056%
2727,3041,0.00001021790837731837%
1908,3042,0.00001021845824959387%
4421,3043,0.00001022104071927061%
2255,3044,0.00001022152593016164%
3624,3045,0.00001022641418679150%
3855,3046,0.00001022752866897532%
167,3047,0.00001024136261374686%
3052,3048,0.00001024234474160816%
1033,3049,0.00001024363741853125%
1097,3050,0.00001024801996661950%
2651,3051,0.00001025151823281691%
1581,3052,0.00001025622570813124%
3818,3053,0.00001027264047639236%
2368,3054,0.00001027616390100062%
3159,3055,0.00001028620990390472%
3226,3056,0.00001029361463486913%
2115,3057,0.00001030430822914758%
2339,3058,0.00001030442956530521%
1782,3059,0.00001030862086403748%
1388,3060,0.00001033579599111752%
1193,3061,0.00001033660585848278%
3414,3062,0.00001034010635355484%
2759,3063,0.00001035122444044135%
485,3064,0.00001035350822582459%
2278,3065,0.00001035957118448436%
2990,3066,0.00001036039947577122%
318,3067,0.00001036585877469227%
4372,3068,0.00001038192912464246%
2400,3069,0.00001038451582274227%
893,3070,0.00001038675621872205%
3877,3071,0.00001038886846368619%
2887,3072,0.00001038936197776136%
2855,3073,0.00001039202413313631%
2226,3074,0.00001039285568456560%
1931,3075,0.00001039320146288900%
2662,3076,0.00001039821065123523%
1128,3077,0.00001040073649926974%
29,3078,0.00001040584090346562%
307,3079,0.00001041480420917436%
781,3080,0.00001041557699581181%
1968,3081,0.00001041753243364104%
1476,3082,0.00001042937627589351%
1568,3083,0.00001043102809967402%
506,3084,0.00001043452802374769%
3532,3085,0.00001044229467157085%
3666,3086,0.00001045035151501983%
768,3087,0.00001046648803547237%
1904,3088,0.00001047448627602449%
758,3089,0.00001047718309126550%
3005,3090,0.00001048031125921207%
27,3091,0.00001048255524385620%
171,3092,0.00001049099971226179%
3447,3093,0.00001049179705961728%
852,3094,0.00001049561490567949%
1657,3095,0.00001051315840388656%
4270,3096,0.00001052049215242130%
4989,3097,0.00001052523893332382%
2804,3098,0.00001052685210938500%
4718,3099,0.00001053290449811249%
4479,3100,0.00001053295795953033%
4537,3101,0.00001054104584304618%
2412,3102,0.00001055016661969477%
4025,3103,0.00001057338384516974%
1431,3104,0.00001057806985299131%
2104,3105,0.00001057851792750071%
3268,3106,0.00001058316725080061%
1589,3107,0.00001059142184126194%
3787,3108,0.00001060968203499786%
1630,3109,0.00001061906764421321%
619,3110,0.00001062494693632900%
253,3111,0.00001063123320614824%
3037,3112,0.00001063468940914441%
3346,3113,0.00001064078678122130%
1273,3114,0.00001065109461427072%
2402,3115,0.00001065326611898047%
1261,3116,0.00001066005380426900%
1734,3117,0.00001066409892435000%
3385,3118,0.00001066528007528572%
62,3119,0.00001066736260367527%
3741,3120,0.00001067050506552200%
45,3121,0.00001068593754322876%
2888,3122,0.00001069452698096843%
912,3123,0.00001069981166929174%
3613,3124,0.00001070869050768328%
207,3125,0.00001071696488230135%
3188,3126,0.00001072738970183851%
3382,3127,0.00001072840489430533%
4621,3128,0.00001073008206431743%
460,3129,0.00001074091679147619%
2003,3130,0.00001074763231228915%
2824,3131,0.00001075119588168486%
1333,3132,0.00001075618492826321%
1508,3133,0.00001076458503725356%
3067,3134,0.00001079033955265667%
3363,3135,0.00001079626177814987%
535,3136,0.00001079779966426210%
982,3137,0.00001079846676473285%
2881,3138,0.00001079949724801062%
3113,3139,0.00001080653522208020%
2425,3140,0.00001082536208400830%
204,3141,0.00001082565977283049%
1707,3142,0.00001083181838532792%
2993,3143,0.00001084142916034299%
4006,3144,0.00001084446250699938%
725,3145,0.00001084485351873365%
3140,3146,0.00001084497927074570%
4447,3147,0.00001085726626962775%
2890,3148,0.00001085958238293469%
4539,3149,0.00001086096750340257%
86,3150,0.00001087008591923116%
983,3151,0.00001087063310171339%
4697,3152,0.00001087772281226519%
3944,3153,0.00001088784612196170%
469,3154,0.00001089069035783528%
3742,3155,0.00001093112963460989%
1535,3156,0.00001093891385915374%
3704,3157,0.00001094181646986054%
3636,3158,0.00001094203173297852%
4786,3159,0.00001094225732605511%
1345,3160,0.00001094623126924735%
2598,3161,0.00001094827008699727%
55,3162,0.00001095451529054558%
4579,3163,0.00001095815708964725%
1002,3164,0.00001095976775716705%
3393,3165,0.00001096283071093303%
4509,3166,0.00001096401585158613%
686,3167,0.00001097676844091809%
843,3168,0.00001097878176991721%
7,3169,0.00001098034558414040%
937,3170,0.00001098179737871606%
51,3171,0.00001098731650364190%
4536,3172,0.00001098830084726909%
641,3173,0.00001099034968875624%
928,3174,0.00001099340047549827%
4165,3175,0.00001099356526998225%
1412,3176,0.00001099463544441074%
1004,3177,0.00001100340604762430%
4839,3178,0.00001100404327443218%
3239,3179,0.00001101039899367375%
4588,3180,0.00001101063490246218%
2689,3181,0.00001101165976708963%
2508,3182,0.00001102087371460185%
4598,3183,0.00001102196973200185%
3859,3184,0.00001102687732099243%
3706,3185,0.00001102999779218828%
1471,3186,0.00001103115142761997%
3238,3187,0.00001103280574915625%
2208,3188,0.00001103419627071080%
478,3189,0.00001104035559183817%
413,3190,0.00001104167327010314%
3962,3191,0.00001104383439938244%
1220,3192,0.00001104459733796250%
4325,3193,0.00001105221785995865%
4279,3194,0.00001105538826274162%
924,3195,0.00001106072683844681%
2790,3196,0.00001108031563356991%
4615,3197,0.00001108488395808123%
2326,3198,0.00001109175679452240%
1029,3199,0.00001110626205953040%
2723,3200,0.00001111274835540194%
2189,3201,0.00001112241911265937%
2536,3202,0.00001112833154514138%
1200,3203,0.00001112909976586024%
3646,3204,0.00001112962810785059%
48,3205,0.00001113046225960192%
2943,3206,0.00001114392610068714%
1746,3207,0.00001114470069266680%
1495,3208,0.00001114484090879518%
4449,3209,0.00001114488825612828%
1075,3210,0.00001115034780094232%
2272,3211,0.00001115426808287466%
2823,3212,0.00001115502437887041%
1076,3213,0.00001116329807984724%
1449,3214,0.00001118528853227049%
3237,3215,0.00001118872085496923%
4173,3216,0.00001119640071379473%
3901,3217,0.00001120190478308909%
1474,3218,0.00001120371765478128%
2905,3219,0.00001120682434361185%
1423,3220,0.00001122711395039193%
4723,3221,0.00001123765809089301%
3806,3222,0.00001125688182651988%
2622,3223,0.00001126115342210110%
1302,3224,0.00001127632630285136%
4751,3225,0.00001128474181163030%
4018,3226,0.00001132217767188405%
4060,3227,0.00001132230139302286%
123,3228,0.00001132264181797245%
2549,3229,0.00001132296071048239%
2767,3230,0.00001132537227647044%
577,3231,0.00001134034141622741%
3298,3232,0.00001134082820947416%
4900,3233,0.00001134099821200767%
3036,3234,0.00001134413073538277%
3841,3235,0.00001134495121480051%
3712,3236,0.00001135047862640473%
3667,3237,0.00001135173513422064%
2896,3238,0.00001136862454851981%
582,3239,0.00001137068474903285%
691,3240,0.00001137586301819389%
1312,3241,0.00001138027491758461%
1785,3242,0.00001139591314875061%
1954,3243,0.00001139607909298827%
4646,3244,0.00001140116254652011%
3325,3245,0.00001142385089660213%
3033,3246,0.00001142621293451880%
4098,3247,0.00001142755793167473%
584,3248,0.00001143398523625709%
1037,3249,0.00001146212588673216%
2128,3250,0.00001146290289316197%
547,3251,0.00001146917500315948%
4330,3252,0.00001147200698565278%
1579,3253,0.00001149033937986102%
4134,3254,0.00001149455171501436%
2900,3255,0.00001150017075714658%
2046,3256,0.00001151415604420128%
3581,3257,0.00001151570716005008%
1043,3258,0.00001151694623822546%
3480,3259,0.00001153113146849795%
2397,3260,0.00001153174582514319%
1456,3261,0.00001153794310893296%
2869,3262,0.00001154115736357054%
4575,3263,0.00001154259790983126%
1754,3264,0.00001154511382473991%
3145,3265,0.00001154664468781312%
2713,3266,0.00001154979364628297%
412,3267,0.00001155140551584823%
1078,3268,0.00001155490028178701%
2858,3269,0.00001155956144914929%
1399,3270,0.00001156457189412785%
4534,3271,0.00001156548178870884%
4668,3272,0.00001156577268696767%
10,3273,0.00001157577483853029%
3278,3274,0.00001157779124482167%
4512,3275,0.00001157930069221993%
2137,3276,0.00001158202916960357%
3094,3277,0.00001159203137465583%
838,3278,0.00001159448262048955%
2,3279,0.00001159514924189291%
4763,3280,0.00001160098032960092%
2443,3281,0.00001160532396626776%
4477,3282,0.00001161086939684895%
2961,3283,0.00001161205161262501%
1921,3284,0.00001161860628874763%
1549,3285,0.00001162016668371539%
4910,3286,0.00001162087691830655%
3867,3287,0.00001163144640714981%
1347,3288,0.00001164116961933234%
256,3289,0.00001164118156331238%
3153,3290,0.00001165468835351862%
2143,3291,0.00001166302317672289%
3652,3292,0.00001166554301973533%
161,3293,0.00001167730310946921%
4960,3294,0.00001168834398598412%
2592,3295,0.00001169842707055537%
452,3296,0.00001171172124848030%
505,3297,0.00001171590769716431%
3899,3298,0.00001172417865783949%
934,3299,0.00001172735599698405%
3812,3300,0.00001172784966845134%
2479,3301,0.00001172864269076275%
871,3302,0.00001173006721094706%
553,3303,0.00001173053883593704%
3525,3304,0.00001173135420219282%
187,3305,0.00001173169029267059%
4894,3306,0.00001173737933393507%
2645,3307,0.00001174170367806361%
648,3308,0.00001174493143749147%
1199,3309,0.00001175388489436274%
1317,3310,0.00001175885214744389%
2733,3311,0.00001175889202363620%
1984,3312,0.00001177369604995838%
2069,3313,0.00001177414070485256%
2171,3314,0.00001178364453033248%
2054,3315,0.00001178922220494291%
4967,3316,0.00001178962388024469%
663,3317,0.00001179131691284156%
2942,3318,0.00001179200462507214%
4547,3319,0.00001180870696605274%
1135,3320,0.00001182540829540261%
2195,3321,0.00001183061036237947%
2914,3322,0.00001183111414000994%
693,3323,0.00001183430943380035%
3271,3324,0.00001183701607562306%
3897,3325,0.00001183970272535338%
243,3326,0.00001184576854577175%
1925,3327,0.00001184721070705353%
3562,3328,0.00001184875780398745%
464,3329,0.00001185978497217080%
4124,3330,0.00001186070032505144%
4705,3331,0.00001186283844997391%
4392,3332,0.00001187888434505397%
2175,3333,0.00001188145366805627%
950,3334,0.00001188527912003538%
3281,3335,0.00001188741999729762%
4543,3336,0.00001189681662814580%
1540,3337,0.00001189877014485354%
439,3338,0.00001190906026507945%
1068,3339,0.00001191119539903395%
655,3340,0.00001191120607700796%
2044,3341,0.00001191853269475168%
2679,3342,0.00001192101025758497%
665,3343,0.00001192532194982186%
3335,3344,0.00001193733269957820%
332,3345,0.00001194104999978267%
1335,3346,0.00001194477613502639%
3647,3347,0.00001194478429813230%
1469,3348,0.00001196426790736608%
3396,3349,0.00001196484824082447%
1996,3350,0.00001197701422788413%
2632,3351,0.00001198254157693705%
1298,3352,0.00001199437254822035%
3922,3353,0.00001199979823500125%
3482,3354,0.00001200296210314690%
4327,3355,0.00001202462669511168%
1499,3356,0.00001202482320287733%
815,3357,0.00001204652449333728%
422,3358,0.00001205029891467803%
173,3359,0.00001206082200233217%
4685,3360,0.00001206471099855242%
4099,3361,0.00001209312194447961%
3508,3362,0.00001209337190481221%
2005,3363,0.00001209964852013385%
4269,3364,0.00001210289621746820%
4699,3365,0.00001211108872374356%
2322,3366,0.00001211927796783465%
1619,3367,0.00001214167343746124%
552,3368,0.00001214448043629085%
4079,3369,0.00001214696845512385%
3506,3370,0.00001214919990795073%
2230,3371,0.00001215855552067377%
4813,3372,0.00001217052488017468%
1366,3373,0.00001217271904702891%
4179,3374,0.00001217482660748594%
2068,3375,0.00001218404527810720%
4738,3376,0.00001218549022581502%
2953,3377,0.00001218614280467770%
2826,3378,0.00001218725392080125%
2317,3379,0.00001219156421092851%
3186,3380,0.00001219248753401478%
1958,3381,0.00001220701813937717%
2839,3382,0.00001223163549481429%
3957,3383,0.00001224318206664958%
1416,3384,0.00001224618045984944%
2780,3385,0.00001224648562824410%
2875,3386,0.00001224720120809329%
